#weight  minuslogpost     logGnu      logA         ns  theta_MC_100       ombh2      omch2         tau  A_planck         Gnu            As        H0     omegam   omegamh2   omega_de        YHe        Y_p     DHBBN       zre     sigma8       s8h5  s8omegamp5  s8omegamp25         A     clamp       age     rdrag  chi2__CMB  minuslogprior  minuslogprior__0      chi2  chi2__planck_2018_lowl.TT  chi2__planck_2018_lowl.EE  chi2__planck_2018_highl_plik.TTTEEE_lite  chi2__planck_2018_lensing.clik
 6 500.93947 -1.9527127 2.9654291 0.93836181 1.0448577 0.022667393 0.12143521 0.043294868 0.99863389 0.011150318 1.9403027e-09 68.933955 0.30325324 0.14410261 0.69665873 0.24550702 0.24683394 2.5325134 6.4815972 0.83075801  1.0005941 0.45748542 0.61648981 1.9403027 1.7793609 13.628583 146.39632 1022.9182 -10.519619 -10.519619 1022.9182 25.559969 396.25106 591.73529 9.3718637
12 500.94559 -1.9520234 2.9653042 0.93830982 1.0448561 0.022666361 0.12144637  0.04321389 0.99863736  0.01116803 1.9400603e-09 68.928653  0.3033212 0.14411273 0.69659075 0.24550664 0.24683356 2.5326946 6.4730977 0.83072657  1.0005947 0.45751937 0.61650101 1.9400603 1.7794268 13.628776 146.39455 1022.9319 -10.520376 -10.520376 1022.9319 25.571524 396.26247 591.72418 9.3737476
 7 500.90653 -1.9282947 2.9637159  0.9387504 1.0448928 0.022661405 0.12131082 0.042527095  0.9987091 0.011795199 1.9369815e-09 68.984364 0.30253622 0.14397222 0.69737587 0.24550483 0.24683174 2.5335631 6.3972963 0.82966383 0.99891107 0.45634243 0.61531358 1.9369815 1.7790449  13.62765 146.43537 1022.8843 -10.535607 -10.535607 1022.8843 25.424835 396.44104 591.65125 9.3671494
11 501.06354 -1.9507412 2.9623594 0.93947738 1.0449188 0.022688937 0.12107656 0.042572013 0.99827958 0.011201052 1.9343557e-09  69.09868 0.30110306  0.1437655 0.69880932 0.24551501 0.24684196 2.5287255 6.3942811 0.82856882 0.99676713  0.4546594 0.61377243 1.9343557 1.7764736 13.623189 146.46615 1022.9914 -10.432131 -10.432131 1022.9914 25.218586 396.46013 591.96582 9.3468121
 6 501.06417 -1.9508167 2.9623575 0.93947687 1.0449188 0.022688921 0.12107668 0.042570655  0.9982798 0.011199104  1.934352e-09 69.098627 0.30110374  0.1437656 0.69880864 0.24551501 0.24684196 2.5287283  6.394137 0.82856871 0.99676739 0.45465985  0.6137727  1.934352  1.776475 13.623191 146.46614 1022.9927 -10.432193 -10.432193 1022.9927 25.218642 396.46013 591.96698 9.3469847
 5 501.12272  -1.955011 2.9624005 0.93946441 1.0449195 0.022688358 0.12108647 0.042573747 0.99828647 0.011091467 1.9344352e-09 69.094938 0.30115523 0.14377483 0.69875715  0.2455148 0.24684174 2.5288275 6.3947023 0.82864013 0.99687992 0.45473791 0.61385184 1.9344352 1.7765405 13.623267  146.4642 1023.1135 -10.434025 -10.434025 1023.1135 25.220511 396.46013 592.07838 9.3544761
18 501.22464 -1.9640733 2.9595057 0.93937286 1.0449427 0.022627981 0.12107271 0.041257147 0.99829894 0.010862423 1.9288434e-09 69.056695 0.30133341  0.1437007 0.69857886  0.2454928 0.24681967 2.5394043 6.2606833  0.8277028 0.99602796 0.45435789 0.61324815 1.9288434 1.7760757 13.628553 146.53418 1023.3241 -10.437433 -10.437433 1023.3241 25.147562 396.75813 591.93881 9.4796533
 8 499.96746 -1.9409025 2.9676745 0.93998781 1.0450681 0.022646853  0.1209689 0.044858946 0.99883178 0.011457702 1.9446643e-09 69.151577 0.30032943 0.14361575 0.69958308 0.24549955 0.24682645 2.5361093 6.6493842  0.8308361 0.99911232 0.45531746 0.61505625 1.9446643 1.7777908 13.622562 146.54054 1021.0544 -10.559742 -10.559742 1021.0544 25.165538 396.02252 590.51605 9.3502886
 4 500.60996 -1.8950615 2.9786772 0.93449778 1.0450027 0.022582777 0.12172213 0.049026229 0.99903165 0.012733228 1.9661792e-09 68.811255 0.30476293  0.1443049 0.69514872 0.24547689  0.2468037 2.5472857 7.1154978 0.83611552  1.0079443  0.4615804  0.6212363 1.9661792 1.7825407 13.633909 146.41457 1022.4077 -10.593904 -10.593904 1022.4077 27.027909 395.65154 589.48595 10.242337
 2 500.19797 -1.9973144   2.98008 0.93798401 1.0448855 0.022544659 0.12089327 0.050663801 0.99946367 0.010062029 1.9689392e-09 69.030289 0.30101257 0.14343793 0.69889964 0.24546358 0.24679034 2.5539523 7.2822187 0.83561499  1.0057415 0.45845692 0.61894545 1.9689392 1.7792062 13.637821 146.67375 1021.6878 -10.645908 -10.645908 1021.6878 25.888324 395.73011 590.78533 9.2839905
 4 498.92614 -1.9348432 2.9824029 0.93738029 1.0448141 0.022570642 0.12070915 0.051900353  0.9995127 0.011618681 1.9735181e-09 69.092921 0.30013582 0.14327979 0.69977655 0.24547265 0.24679944 2.5494042 7.4016906 0.83533462  1.0049483 0.45763517 0.61828675 1.9735181 1.7789389 13.636573 146.69248 1019.1521 -10.649923 -10.649923 1019.1521  26.17119 395.84895 587.73629  9.395696
38 499.01426 -1.9348432 2.9824029 0.93738029 1.0448141 0.022570642 0.12070915 0.051900353  0.9993948 0.011618681 1.9735181e-09 69.092921 0.30013582 0.14327979 0.69977655 0.24547265 0.24679944 2.5494042 7.4016906 0.83533462  1.0049483 0.45763517 0.61828675 1.9735181 1.7789389 13.636573 146.69248 1019.3078 -10.639619 -10.639619 1019.3078 26.194772 395.84115 587.85892 9.4129175
12 498.75754 -1.9684593 2.9849561 0.93899499 1.0449001 0.022589724 0.12039863 0.053969594 0.99906567 0.010753274 1.9785634e-09 69.247922 0.29818595 0.14298835 0.70172681 0.24547931 0.24680613 2.5460739 7.6045179 0.83600447  1.0046279 0.45651199 0.61777509 1.9785634 1.7761211 13.630847 146.75281 1018.7132 -10.599082 -10.599082 1018.7132 25.802824 396.11421 587.58098 9.2152148
36 498.98844 -1.9684593 2.9849561 0.93899499 1.0449001 0.022589724 0.12039863 0.053969594 0.99944916 0.010753274 1.9785634e-09 69.247922 0.29818595 0.14298835 0.70172681 0.24547931 0.24680613 2.5460739 7.6045179 0.83600447  1.0046279 0.45651199 0.61777509 1.9785634 1.7761211 13.630847 146.75281 1019.2662 -10.644646 -10.644646 1019.2662 25.728592 396.10254 588.24225 9.1927853
 2 499.52639 -1.8946557 2.9821046 0.93816794 1.0448876  0.02257852 0.12055844 0.052488873 0.99928711  0.01274513 1.9729295e-09 69.177677 0.29910235 0.14313696 0.70081023  0.2454754  0.2468022 2.5480286 7.4583295 0.83463541  1.0034918  0.4564642 0.61723673 1.9729295 1.7763163    13.633 146.72325 1020.3093 -10.628263 -10.628263 1020.3093 25.929347 395.88299 589.03967 9.4572961
17 499.68066  -1.950239 2.9805791 0.93835489 1.0448572 0.022510754 0.12101603 0.052797343  0.9980266 0.011214011 1.9699221e-09 68.948948 0.30191013 0.14352679 0.69800188 0.24545165 0.24677837 2.5599265 7.5114965 0.83634325  1.0072116 0.45954008 0.61994616 1.9699221 1.7725148 13.642543  146.6782 1020.0761 -10.357376 -10.357376 1020.0761 25.777113 395.95319 588.84691 9.4988626
17 499.46276 -1.9324341 2.9808213 0.93824793 1.0448727 0.022508168 0.12104937 0.052809969 0.99808264  0.01168331 1.9703994e-09 68.940298 0.30205058 0.14355753  0.6978614 0.24545074 0.24677745 2.5603846 7.5138948 0.83644353  1.0073956 0.45970208  0.6200926 1.9703994 1.7728995 13.642479 146.67233 1019.6752  -10.37482  -10.37482 1019.6752 25.819948 395.95129 588.30059 9.6033438
24 499.73216 -1.9505902 2.9812913 0.93819003 1.0448521 0.022488131 0.12108935 0.052820244 0.99829524 0.011204947 1.9713255e-09 68.902427 0.30242473 0.14357748 0.69748715 0.24544358 0.24677027 2.5639479 7.5198692 0.83693923  1.0082696  0.4602593 0.62065213 1.9713255 1.7736963 13.645249 146.68433 1020.3372 -10.436424 -10.436424 1020.3372 25.813953 395.94277 589.00261 9.5778329
 4   499.748 -1.9501826 2.9807722 0.93813187 1.0448404 0.022490635  0.1211257  0.05254346  0.9982647  0.011215467 1.9703026e-09 68.887809 0.30263495 0.14361633  0.6972769 0.24544448 0.24677117 2.5635013 7.4914111 0.83680523  1.0082151 0.46034552 0.62066057 1.9703026 1.7737576 13.645491 146.67228  1020.352 -10.428017 -10.428017  1020.352 25.818784  395.9148 589.03427 9.5841733
17  499.9747 -1.9501826 2.9807722 0.93813187 1.0448404 0.022490635  0.1211257  0.05254346 0.99750473  0.011215467 1.9703026e-09 68.887809 0.30263495 0.14361633  0.6972769 0.24544448 0.24677117 2.5635013 7.4914111 0.83680523  1.0082151 0.46034552 0.62066057 1.9703026 1.7737576 13.645491 146.67228  1020.291 -10.170808 -10.170808  1020.291 25.967303 395.88413 588.74159  9.697999
17 500.70584 -1.9214153 2.9794751 0.93792322  1.044819 0.022489527 0.12115093 0.051994775 0.99737741  0.011983529 1.9677486e-09 68.870761 0.30283567 0.14364046 0.69707613 0.24544408 0.24677077 2.5636988 7.4354506 0.83608592  1.0074731 0.46010232 0.62022986 1.9677486 1.7734034 13.646336 146.66715  1021.649  -10.11868  -10.11868  1021.649 26.011771 395.85601 589.94911 9.8321471
12 500.06493 -2.0045667 2.9878117 0.94270444 1.0448751 0.022615122  0.1199912 0.056531681 0.99834496  0.009895398 1.9842214e-09 69.405428 0.29604103 0.14260633 0.70387212 0.24548824 0.24681509 2.5416464 7.8502987 0.83693511  1.0046044 0.45537349  0.6173476 1.9842214 1.7720963 13.627337 146.83178 1021.0294 -10.449787 -10.449787 1021.0294 24.894948 396.59132 590.35452  9.188648
 2 499.39185 -1.9777264 2.9884505 0.94296633 1.0448675 0.022623792  0.1199248 0.056861855 0.99840974  0.010526248 1.9854894e-09 69.433786 0.29567951 0.14254859 0.70423372 0.24549131 0.24681817 2.5401349 7.8801811 0.83695142  1.0044188 0.45510422 0.61717107 1.9854894 1.7720583 13.626414 146.83967 1019.7169 -10.466607 -10.466607 1019.7169 24.853002 396.65651  588.9935 9.2139043
10 499.51511 -1.9965409 2.9904408 0.94290639  1.044812 0.022519831 0.11950336 0.055592053  1.0011554  0.010079968 1.9894449e-09 69.477882 0.29421589 0.14202319 0.70569745 0.24545486 0.24678159 2.5583216 7.7695089 0.83677407  1.0038872 0.45388024 0.61627527 1.9894449 1.7801036 13.636603 147.06584 1020.1544 -10.562117 -10.562117 1020.1544 24.761785 396.33962 589.93969  9.113354
11   499.736 -2.0068002 2.9890793 0.94260161 1.0448318 0.022516731 0.11962261 0.053910549  1.0019035  0.009844638 1.9867382e-09 69.439368 0.29478323 0.14213934 0.70513001 0.24545377 0.24678049 2.5588691 7.6022259 0.83657041  1.0039212 0.45420706 0.61642209 1.9867382 1.7836701 13.636845 147.03781 1020.2301 -10.379045 -10.379045 1020.2301 24.783521 396.02949 590.28585 9.1312227
19 501.09911 -2.0422545 2.9930677 0.94236474 1.0449595  0.02263272 0.11936162 0.057865395  1.0000863 0.0090728863 1.9946779e-09 69.673632 0.29250556 0.14199434 0.70740826 0.24549448 0.24682136 2.5385775 7.9686889 0.83678777  1.0024924 0.45256648 0.61538776 1.9946779 1.7766895 13.620397 146.97825 1023.5349 -10.668324 -10.668324 1023.5349  25.09709 396.92459 592.49214  9.021051
28 503.85725 -1.9326985 3.0154844 0.93836185 1.0452723 0.022894245  0.1190655 0.071112117 0.99759771  0.011676199  2.039897e-09 70.107134 0.28882899 0.14195975 0.71108589 0.24560157 0.24692883 2.4917736 9.1616768 0.84253179  1.0062484 0.45280029 0.61765576  2.039897 1.7694612 13.583896 146.76762  1028.129 -10.207239 -10.207239  1028.129 27.387055 403.34236 587.88451 9.5150506
10 503.76069 -1.9703816 3.0156494 0.93857753 1.0452646 0.022898249 0.11908591 0.071076419 0.99769393  0.010705782 2.0402335e-09 70.100554 0.28893289 0.14198416 0.71098198 0.24560342 0.24693069 2.4910516  9.157757 0.84294354  1.0067874 0.45310304 0.61801318 2.0402335 1.7698795 13.583814 146.75784 1028.0084 -10.243482 -10.243482 1028.0084  27.29768  403.2796 588.20387 9.2271925
22 503.94092 -1.9718269 3.0149642 0.93905106 1.0452772  0.02292633 0.11886657  0.07110119 0.99755528  0.010670212 2.0388362e-09 70.207539 0.28766497  0.1417929 0.71225016 0.24561656 0.24694388 2.4860038 9.1485788  0.8418968  1.0047707 0.45154636 0.61656746 2.0388362 1.7685796 13.579692 146.78475 1028.2634 -10.190789 -10.190789 1028.2634 27.164942 403.21395 588.89248 8.9920482
27 505.08483  -1.994919 3.0106089 0.93842846 1.0453281 0.022885238 0.11857295 0.069935821 0.99696203  0.010117681 2.0299757e-09 70.295957 0.28626443 0.14145819 0.71365091 0.24559742 0.24692467 2.4933997 9.0462623 0.83911103   1.000816 0.44895532 0.61377794 2.0299757 1.7650027 13.580991 146.90753 1030.0308 -9.9305787 -9.9305787 1030.0308 27.249684  402.5456  591.6721 8.5634382
 4 504.58061  -1.985496  3.012473 0.93908242 1.0453464 0.022892061 0.11854641  0.07086232 0.99703079  0.010339607 2.0337632e-09 70.317579 0.28604853 0.14143847 0.71386686 0.24560056 0.24692782 2.4921677 9.1292911 0.83996558  1.0016812 0.44924303 0.61428713 2.0337632 1.7650222 13.579658 146.90702 1029.0885 -9.9636253 -9.9636253 1029.0885 27.104002 403.05661 590.29475 8.6331031
21   505.375 -1.9333052 3.0086319 0.93931262 1.0459165 0.022928909  0.1187123 0.067069759 0.99825671  0.011659901 2.0259663e-09  70.48344 0.28511196 0.14164121 0.71480383 0.24561778  0.2469451 2.4855418 8.7731851 0.83903852 0.99939772 0.44801197 0.61310627 2.0259663 1.7716428 13.560043 146.82259 1031.6016 -10.425795 -10.425795 1031.6016 26.982384 400.86596 594.95842 8.7948242
 6 505.15176  -1.916527 3.0036206 0.93796337 1.0458888 0.022924358 0.11895799 0.063908318 0.99848659  0.012119172  2.015839e-09 70.381522 0.28642509 0.14188235 0.71349046 0.24561563 0.24694294 2.4863572  8.481087 0.83725314 0.99799291 0.44808696 0.61250487  2.015839  1.773968 13.562384 146.76286 1031.2749 -10.485688 -10.485688 1031.2749 27.245623 399.35105 595.84859 8.8296444
 4 505.00052 -1.9166693 3.0041123 0.93814612 1.0458972 0.022917296 0.11899366 0.064029276 0.99859193  0.012115204 2.0168304e-09 70.365567 0.28661279 0.14191096 0.71330272 0.24561231 0.24693961 2.4876243 8.4948995 0.83768983 0.99862664 0.44846755 0.61292471 2.0168304 1.7744111 13.562994 146.76123 1031.0217 -10.510307 -10.510307 1031.0217 27.188193 399.40086 595.55509 8.8775065
12 504.87538 -1.9506298 3.0055745 0.93791186 1.0458472 0.022885716 0.11914979 0.064193121 0.99901982  0.011203925 2.0197816e-09 70.265562 0.28768145  0.1420355 0.71223381 0.24559764 0.24692489 2.4933132 8.5206824 0.83915864  1.0010893 0.45009066 0.61457096 2.0197816 1.7764254 13.568272 146.75481 1030.9349  -10.59206  -10.59206 1030.9349 27.230092 399.51977  595.3062 8.8788219
 6  506.3527  -1.938542 2.9855192 0.93533511 1.0458886  0.02292907 0.12011273 0.050280621  1.0011195  0.011520146 1.9796779e-09 69.972292 0.29215327 0.14304179 0.70776129 0.24561785 0.24694518 2.4855131 7.1541576  0.8331357 0.99598477 0.45031988  0.6125174 1.9796779 1.7902815 13.566853 146.45446 1033.8427 -10.568657 -10.568657 1033.8427 27.424276  395.6515 601.90989 8.8570536
78 507.37452 -1.9091734 2.9896786 0.93542065 1.0459666 0.022953576 0.11995575 0.051731722  1.0017855  0.012326127 1.9879293e-09 70.075574 0.29102296 0.14290933 0.70889185 0.24562953  0.2469569 2.4811406 7.2954654 0.83405123 0.99634419 0.44994181 0.61259654 1.9879293 1.7925337 13.561478 146.46869 1035.5768 -10.413865 -10.413865 1035.5768 27.538984 395.75445 603.29312 8.9902251
 1 506.03942 -1.8933878 2.9957329 0.94144851 1.0460154 0.022772749 0.11965168 0.053267189  1.0043545  0.012782394 2.0000012e-09 70.047143 0.29027099 0.14242443 0.70964375 0.24554815 0.24687522 2.5137628 7.4846153 0.83820154  1.0015053 0.45159619  0.6152468 2.0000012 1.7978894 13.576734 146.74717 1030.3828 -9.1519834 -9.1519834 1030.3828 25.583667 395.88899 599.45167 9.4584835
16 503.92459 -1.8933878 2.9957329 0.94144851 1.0460154 0.022772749 0.11965168 0.053267189 1.0052221 0.012782394 2.0000012e-09 70.047143 0.29027099 0.14242443 0.70964375 0.24554815 0.24687522 2.5137628 7.4846153 0.83820154 1.0015053 0.45159619  0.6152468 2.0000012 1.7978894 13.576734 146.74717 1024.8237 -8.4872666 -8.4872666 1024.8237 25.420436 395.87616 594.22032 9.3067979
12 506.00772 -1.9654649 2.9954645 0.94105419 1.0460049 0.022771902  0.1194472 0.053385388  1.005181 0.010827672 1.9994644e-09 70.116028 0.28928328  0.1422191 0.71063163  0.2455478 0.24687486 2.5139155 7.4936027 0.83778307 1.0005134 0.45060213 0.61441585 1.9994644  1.796982  13.57625 146.80189 1029.0585 -8.5215159 -8.5215159 1029.0585 25.507345 395.89399 598.68273 8.9744069
15 502.52879  -1.985124  3.002282 0.94014463 1.0453719 0.022702843 0.12061737 0.057023092 1.0041015 0.010348466 2.0131424e-09 69.425879 0.29734776 0.14332022 0.70256544 0.24552028 0.24684725 2.5262686 7.8907193 0.84434971 1.0133551 0.46042055 0.62350297 2.0131424 1.7961594 13.606612 146.57086 1023.7039 -9.3231421 -9.3231421 1023.7039 25.767949 396.79182  591.2476  9.896489
14 503.03816  -1.985124  3.002282 0.94014463 1.0453719 0.022702843 0.12061737 0.057023092 1.0043718 0.010348466 2.0131424e-09 69.425879 0.29734776 0.14332022 0.70256544 0.24552028 0.24684725 2.5262686 7.8907193 0.84434971 1.0133551 0.46042055 0.62350297 2.0131424 1.7961594 13.606612 146.57086 1024.3561 -9.1399056 -9.1399056 1024.3561 25.715968 396.78287 592.02747 9.8298122
 8 500.74727 -1.8815478 3.0000874 0.93962883 1.0453573 0.022691345 0.12071789 0.056140928 1.0040567 0.013135669 2.0087292e-09 69.375712 0.29796291 0.14340924 0.70195017 0.24551592 0.24684287 2.5283008 7.8068839  0.8429328 1.0120203 0.46012313 0.62277835 2.0087292 1.7953867 13.608598 146.55721 1020.1993  -9.352356  -9.352356 1020.1993 25.857471   396.566 586.95984 10.815945
 5 501.10506 -1.8815478 3.0000874 0.93962883 1.0453573 0.022691345 0.12071789 0.056140928 1.0038365 0.013135669 2.0087292e-09 69.375712 0.29796291 0.14340924 0.70195017 0.24551592 0.24684287 2.5283008 7.8068839  0.8429328 1.0120203 0.46012313 0.62277835 2.0087292 1.7953867 13.608598 146.55721  1021.193 -9.4914504 -9.4914504  1021.193 25.900251   396.566 587.82143 10.905346
 7 500.98672 -1.8845389 3.0000222 0.93960938 1.0453567 0.022690894 0.12072709 0.056100903 1.0038331 0.013045511 2.0085983e-09 69.371856 0.29801421 0.14341798 0.70189886 0.24551575  0.2468427 2.5283802 7.8031257 0.84296582 1.0120881 0.46018076 0.62282955 2.0085983 1.7954134   13.6087  146.5553 1020.9604 -9.4934946 -9.4934946 1020.9604  25.90229 396.54703 587.63767 10.873427
 4 501.40637 -1.9460826 2.9910046 0.93941058 1.0453453  0.02265781 0.12146032 0.051362885 1.0033094 0.011321849  1.990567e-09 69.082103  0.3019865 0.14411813 0.69792584 0.24550352 0.24683043 2.5341928 7.3401291 0.84231802  1.013429 0.46288153 0.62441449  1.990567 1.7962367 13.615304 146.40031 1022.3983 -9.7927692 -9.7927692 1022.3983 25.674372 395.73898 590.58486 10.400054
19 502.17212 -1.9638866 2.9908456 0.93930301 1.0453411  0.02265748 0.12148991 0.051239953 1.0033108 0.010867093 1.9902505e-09 69.070057 0.30215318 0.14414739 0.69775913  0.2455034 0.24683031 2.5342506 7.3279334 0.84240405 1.0136209 0.46305655 0.62456442 1.9902505 1.7963927 13.615577 146.39302 1023.9282 -9.7919909 -9.7919909 1023.9282  25.69328 395.74848 592.23092 10.255547
30 502.34025  -1.964423 2.9914534 0.93933581 1.0453072  0.02264567 0.12159916 0.051368741 1.0033998  0.01085368 1.9914605e-09 69.010353 0.30288082 0.14424483 0.69703134 0.24549913 0.24682602  2.536316  7.345272 0.84307193 1.0148632 0.46398134 0.62543556 1.9914605  1.797022 13.618186 146.37751 1024.1689 -9.7442141 -9.7442141 1024.1689 25.676312  395.7636 592.29484 10.434184
 9 501.78626  -1.924115 2.9946094 0.94026562 1.0452615 0.022638571 0.12154064 0.052283726 1.0041764 0.011909265 1.9977555e-09 69.009353 0.30275181 0.14417921 0.69716035 0.24549658 0.24682346 2.5375561 7.4400551 0.84426539 1.0163072 0.46453919 0.62625423 1.9977555 1.7994064 13.620006 146.40054 1022.1196 -9.2735342 -9.2735342 1022.1196 25.458791 395.85545 589.65595 11.149398
 4 501.73149 -1.9307882 2.9923976   0.940789 1.0447462 0.022599413 0.12155551 0.052726435 1.0030763 0.011727671 1.9933418e-09 68.796829 0.30457387 0.14415493 0.69533774 0.24548271 0.24680954 2.5443846 7.4930741 0.84333248  1.016751 0.46542011 0.62650132 1.9933418 1.7938419 13.639134  146.4397 1023.2867 -9.9118451 -9.9118451 1023.2867 25.184473 395.90117 591.12874 11.072297
16 501.74248 -1.9307882 2.9923976   0.940789 1.0447462 0.022599413 0.12155551 0.052726435 1.0032952 0.011727671 1.9933418e-09 68.796829 0.30457387 0.14415493 0.69533774 0.24548271 0.24680954 2.5443846 7.4930741 0.84333248  1.016751 0.46542011 0.62650132 1.9933418 1.7938419 13.639134  146.4397 1023.0855 -9.8002455 -9.8002455 1023.0855 25.144252 395.90117 591.05141 10.988631
13 501.87916 -1.9232611   2.99234 0.94083572 1.0447466 0.022600185 0.12155724 0.052689636 1.0033021 0.011932705 1.9932269e-09 68.796993 0.30457771 0.14415743  0.6953339 0.24548298 0.24680981 2.5442501 7.4891607 0.84327348 1.0166787 0.46539048 0.62645946 1.9932269 1.7938706 13.639054  146.4384 1023.3515 -9.7965855 -9.7965855 1023.3515 25.133192 395.90731 591.23314 11.077857
20 501.94558 -1.9455907 2.9932207 0.94156462  1.044742 0.022599419  0.1214177 0.052983694 1.0036435  0.01133468 1.9949831e-09 68.843643 0.30386903 0.14401712  0.6960427 0.24548271 0.24680954 2.5443836 7.5173202  0.8435327 1.0166466 0.46499164  0.6262872 1.9949831 1.7943955 13.638706 146.47558  1023.105 -9.6069404 -9.6069404  1023.105 24.932242 395.93156 591.48483 10.756415
19 501.60698 -1.9711241 2.9901949 0.94033092 1.0450025  0.02260158 0.12149699 0.052157475 1.0027353 0.010687494 1.9889559e-09 68.905782 0.30349276 0.14409857 0.69641913 0.24548347 0.24681031  2.544007 7.4337964 0.84246259 1.0148989 0.46411413 0.62529896 1.9889559  1.791933  13.63114 146.45328 1023.3547 -10.070381 -10.070381 1023.3547 25.266969 395.85141 591.99826 10.238094
 5  500.4671 -1.9186319 2.9884793 0.94401485 1.0449985 0.022734065 0.12038212 0.052390139 1.0028864 0.012060577 1.9855465e-09 69.408853 0.29707016 0.14311619 0.70284301 0.24553244 0.24685945 2.5207124 7.4126717  0.8381647 1.0060555 0.45683449  0.6187912 1.9855465  1.788029 13.613492 146.59808 1020.9391 -10.002437 -10.002437 1020.9391 24.364855  395.7794 591.19209 9.6027314
 2 500.68988  -1.908495 2.9883255 0.94389497 1.0449881 0.022724557 0.12045279 0.052287971 1.0028517 0.012345396 1.9852411e-09 69.372264 0.29751068 0.14317734 0.70240239 0.24552868 0.24685568 2.5224102 7.4052887  0.8382561 1.0064305 0.45722293 0.61908797 1.9852411 1.7881194  13.61504 146.59005 1021.4164 -10.018329 -10.018329 1021.4164  24.38859  395.7574 591.56036  9.710073
24 500.48202 -1.9413919 2.9880435 0.94399765 1.0449854 0.022727077 0.12045381 0.052258007 1.0027528 0.011444796 1.9846813e-09  69.37312  0.2975107 0.14318089 0.70240237 0.24552967 0.24685668 2.5219606 7.4017042 0.83841158  1.006611 0.45730775 0.61920281 1.9846813 1.7877223 13.614872 146.58701 1021.0894 -10.062705 -10.062705 1021.0894   24.3464 395.75986 591.45108 9.5321094
12 501.62944 -1.9030862 2.9986032 0.94588319 1.0451356 0.022788824 0.12009426 0.057324408 1.0033087  0.01250011   2.00575e-09 69.603797 0.29492727 0.14288308 0.70498638 0.24555487 0.24688197 2.5108599  7.892347 0.84172992  1.008919 0.45712001  0.6202996   2.00575 1.7884857 13.602804 146.61327 1022.8451 -9.7931145 -9.7931145 1022.8451 24.150127 396.67831 592.03523  9.981444
42 501.16587 -1.9251757 2.9986641 0.94736593 1.0451341 0.022828085 0.11944259 0.058247399   1.003208  0.011880215 2.0058722e-09  69.86886 0.29143929 0.14227068 0.70847502 0.24557176 0.24689892 2.5037499 7.9638161  0.8399242  1.0048431 0.45343406 0.61713065 2.0058722 1.7852959 13.596167  146.7412 1022.0229 -9.8455942 -9.8455942 1022.0229 23.823884   396.875 591.97763  9.346423
13 501.28606 -2.0008159 2.9970584 0.94556704 1.0450416 0.022774031 0.11885402 0.058275399   1.003084 0.0099812319 2.0026541e-09 70.002973  0.2890123 0.14162805 0.71090233 0.24554868 0.24687575 2.5135316 7.9688093 0.83710676  1.0005127 0.45002745 0.61377603 2.0026541 1.7823319 13.601697 146.95599 1022.3882 -9.9080254 -9.9080254 1022.3882 24.204316 396.86687 592.30719 9.0098007
 6 501.60138 -1.8784585 3.0007248 0.94622922 1.0450859 0.022794157 0.11825606 0.061055866  1.0028558  0.013229442 2.0100101e-09 70.251056 0.28580384 0.14105022  0.7141114 0.24555713 0.24688423 2.5098955 8.2247599 0.83576922 0.99714874 0.44680745 0.61108748 2.0100101 1.7789584 13.595731 147.09203 1023.2357 -10.016489 -10.016489 1023.2357 24.218516 397.77151 592.36967 8.8760333
19 502.98768 -1.8591306 3.0001626 0.94627496 1.0450905 0.022795315 0.11829264  0.06078757  1.0028033  0.013831503 2.0088803e-09 70.240359 0.28596737 0.14108795 0.71394783 0.24555762 0.24688473 2.5096861 8.1992224 0.83542929 0.99681907 0.44675348  0.6109263 2.0088803 1.7789128 13.595644 147.08105 1026.0558 -10.040242 -10.040242 1026.0558 24.203233 397.66127 595.25762 8.9337224
12 500.69952 -1.9248628 3.0059637 0.94799611 1.0450381 0.022782713 0.11815851 0.063857551   1.002997  0.011888776 2.0205679e-09   70.2605  0.2855062 0.14094122 0.71440906  0.2455523 0.24687939 2.5119643  8.494059 0.83867654  1.0005502 0.44812819 0.61305351 2.0205679   1.77831  13.59783 147.13058 1021.2998 -9.9503713 -9.9503713 1021.2998 23.854686 398.85589  589.6952 8.8940106
13  500.8539 -1.9128401 3.0101686 0.94364807 1.0449165 0.022808406 0.11850888 0.065738392  1.0024868  0.012222497  2.029082e-09 70.113918 0.28746621 0.14131729 0.71244869 0.24556322 0.24689034 2.5073161 8.6720747   0.839965  1.0031343 0.45035459 0.61504642  2.029082 1.7790984 13.600418 147.00929 1022.0562 -10.174202 -10.174202 1022.0562  25.12235 399.95399 587.96864 9.0112197
 1 500.32904  -1.938382 3.0095987 0.94395377 1.0449014 0.022806898  0.1184104 0.065661008  1.0024332  0.011524392  2.027926e-09 70.143112 0.28702375  0.1412173 0.71289122 0.24556257 0.24688969 2.5075893 8.6633066 0.83967127  1.0025748 0.44985051 0.61459462  2.027926   1.77836  13.60057 147.03703 1021.0486 -10.195265 -10.195265 1021.0486 25.015048 399.91933 587.27533 8.8389122
34 500.19631 -1.9071381 2.9998403 0.94246764 1.0448956 0.022783147 0.11869061 0.060607437  1.0022024  0.012384026  2.008233e-09  70.01987 0.28855811 0.14147375 0.71135657 0.24555249 0.24687957  2.511886 8.1910686 0.83596749 0.99903048 0.44906171 0.61269976  2.008233 1.7789803 13.604355 146.98913 1020.9544 -10.280884 -10.280884 1020.9544 25.176261 397.76937 589.17723 8.8315223
