#weight  minuslogpost      logGnu      logA         ns  theta_MC_100       ombh2      omch2         tau   A_planck        Gnu            As        H0     omegam   omegamh2   omega_de        YHe        Y_p     DHBBN       zre     sigma8       s8h5  s8omegamp5  s8omegamp25         A     clamp       age     rdrag  chi2__CMB  minuslogprior  minuslogprior__0      chi2  chi2__planck_2018_lowl.TT  chi2__planck_2018_lowl.EE  chi2__planck_2018_highl_plik.TTTEEE_lite  chi2__planck_2018_lensing.clik
 6  498.0067 -1.7589835 2.9833411 0.94220969 1.0457722 0.022637935 0.11993503 0.055190038 1.0017792  0.01741873 1.9753705e-09 69.749127 0.29306209 0.14257297 0.70685192 0.24549635 0.24682323 2.5376672 7.7117023 0.83260726  0.9969441 0.45073368 0.61260439 1.9753705 1.7689319 13.598475 146.82135 1016.8447 -10.415671 -10.415671 1016.8447 24.404649 396.19311 586.88467 9.3623181
24  498.1146 -1.7464655 2.9833386 0.94220916 1.0457707 0.022638319 0.11993656 0.055200541 1.0017666 0.017928109 1.9753656e-09 69.748395 0.29307217 0.14257488 0.70684184 0.24549649 0.24682337 2.5376001 7.7126946 0.83234579 0.99663624 0.45059988 0.61241727 1.9753656 1.7688903 13.598487 146.82053 1017.0677 -10.419239 -10.419239 1017.0677 24.411414 396.19098  587.0786 9.3866857
24 498.10333 -1.7464655 2.9833386 0.94220916 1.0457707 0.022638319 0.11993656 0.055200541 1.0016984 0.017928109 1.9753656e-09 69.748395 0.29307217 0.14257488 0.70684184 0.24549649 0.24682337 2.5376001 7.7126946 0.83234579 0.99663624 0.45059988 0.61241727 1.9753656 1.7688903 13.598487 146.82053  1017.083 -10.438155 -10.438155  1017.083 24.423122 396.19098 587.07862 9.3902559
36 497.91876 -1.7604634 2.9825997 0.94149127 1.0457598 0.022626993 0.12014075 0.054607214 1.0016587 0.017359475 1.9739066e-09 69.662447  0.2941932 0.14276774  0.7057206 0.24549245 0.24681931 2.5395766 7.6586146 0.83287108 0.99788023 0.45174577 0.61338894 1.9739066 1.7696826 13.600794 146.77942 1016.7352 -10.448824 -10.448824 1016.7352 24.575793  396.1627  586.5843 9.4123833
  4 499.32356 -1.8031727 2.9792255 0.94273141 1.0457913 0.022584504 0.11990867 0.053325847  1.0017091 0.015733571 1.9672575e-09 69.719889 0.29314378 0.14249317 0.70677016 0.24547749  0.2468043 2.5469845 7.5344195 0.83208277 0.99652498 0.45051253 0.61226115 1.9672575 1.7682472 13.603118 146.88734 1019.5176  -10.43525  -10.43525 1019.5176 24.141005   395.898 590.01624 9.4623595
  1 498.15775 -1.7720455 2.9770112 0.94141838 1.0457718 0.022578333 0.12015639 0.052169173  1.0014052 0.016902637 1.9629061e-09 69.619836 0.29448532 0.14273472 0.70542837 0.24547533 0.24680214 2.5480612  7.421288   0.831056 0.99601021 0.45098501 0.61220405 1.9629061 1.7684222 13.605353 146.82905 1017.3374 -10.510944 -10.510944 1017.3374 24.445818 395.76024  587.7222  9.409133
  5 499.97716 -1.8165435 2.9784889 0.94136203 1.0457707  0.02257854 0.12022563 0.052908126  1.0013342 0.015256556 1.9658088e-09 69.595035 0.29483862 0.14280417 0.70507501 0.24547541 0.24680221 2.5480251 7.4979407 0.83269333 0.99815034 0.45214452 0.61359411 1.9658088 1.7684218 13.605655 146.81061 1021.0073 -10.526513 -10.526513 1021.0073 24.469779 395.86735 591.20714 9.4630816
  9 498.83014 -1.7325861 2.9760771 0.94310528 1.0457244 0.022680912 0.11983657 0.053612627 0.99992229  0.01851032 1.9610736e-09 69.804344 0.29248477 0.14251749 0.70742937 0.24551201 0.24683895 2.5301388 7.5414937 0.82871819 0.99189488 0.44818622 0.60944243 1.9610736 1.7616781 13.595181  146.7998 1018.9972 -10.668437 -10.668437 1018.9972  24.11968 395.89834 589.64623 9.3329144
 24 498.66948 -1.7774288 2.9742834 0.94281829 1.0456935 0.022679638 0.11989442  0.05310582 0.99949546 0.016694416 1.9575591e-09 69.772125 0.29287117 0.14257406  0.7070429 0.24551154 0.24683848 2.5303629 7.4911561 0.82900454 0.99246668 0.44863713 0.60985426 1.9575591 1.7603043 13.596461   146.786 1018.6361 -10.648555 -10.648555 1018.6361 24.139548 395.86818 589.19959 9.4287382
  5 499.20777 -1.7787838  2.983088 0.94580091 1.0460982 0.022652298 0.11937709 0.056993643   1.000686 0.016642409 1.9748707e-09 70.071628 0.28926361 0.14202939 0.71065119 0.24550152 0.24682842 2.5351574 7.8803969 0.83224208   0.994211 0.44760669 0.61034181 1.9748707 1.7621165 13.585103 146.95245 1019.6781 -10.631275 -10.631275 1019.6781 23.594921 396.53681 590.06302 9.4833425
 13 499.24381 -1.7801175 2.9835117 0.94580871 1.0460945 0.022652194 0.11936608 0.057209313  1.0006977 0.016591379 1.9757075e-09 70.074242 0.28921939 0.14201827 0.71069541 0.24550148 0.24682838 2.5351755 7.9016392 0.83240417  0.9943861 0.44765965 0.61043735 1.9757075 1.7621029 13.585173 146.95547 1019.7476 -10.629973 -10.629973 1019.7476 23.600611 396.57641 590.09285  9.477704
 14 498.81558 -1.7801175 2.9835117 0.94580871 1.0460945 0.022652194 0.11936608 0.057209313 0.99991116 0.016591379 1.9757075e-09 70.074242 0.28921939 0.14201827 0.71069541 0.24550148 0.24682838 2.5351755 7.9016392 0.83240417  0.9943861 0.44765965 0.61043735 1.9757075 1.7621029 13.585173 146.95547 1018.9677 -10.668289 -10.668289 1018.9677 23.724812 396.60638 589.23804  9.398506
 27 498.83191  -1.779369 2.9834804 0.94588188 1.0460962  0.02265494 0.11933388 0.057276564  0.9998686 0.016619999 1.9756457e-09 70.088692 0.28904018 0.14198882 0.71087466 0.24550248 0.24682938 2.5346952 7.9071648  0.8322731 0.99412703 0.44745047 0.61024667 1.9756457 1.7618109 13.584711 146.96093 1018.9989 -10.667539 -10.667539 1018.9989 23.711122   396.628 589.26395 9.3958194
 22 499.26461 -1.7988757 2.9831863 0.94590354 1.0461099 0.022654228 0.11931806 0.057082994 0.99992432 0.015890014 1.9750648e-09 70.098432 0.28892623 0.14197229 0.71098863 0.24550222 0.24682912 2.5348197 7.8878926 0.83248252 0.99430809 0.44747483 0.61034005 1.9750648 1.7619748 13.584312 146.96589 1019.8661 -10.668462 -10.668462 1019.8661 23.691518 396.58216 590.13892 9.4535441
109 498.93736 -1.7608204 2.9810602  0.9459867 1.0461266 0.022663094  0.1192967 0.056130377  0.9998187 0.017345211 1.9708701e-09 70.119283 0.28872901 0.14195979  0.7111859 0.24550544 0.24683236 2.5332672 7.7908116 0.83077686 0.99212332 0.44640557 0.60898557 1.9708701 1.7615857  13.58285 146.96173 1019.2073  -10.66629  -10.66629 1019.2073  23.65674 396.33304 589.82548 9.3920502
 38 498.79254 -1.7608204 2.9810602  0.9459867 1.0461266 0.022663094  0.1192967 0.056130377  1.0000314 0.017345211 1.9708701e-09 70.119283 0.28872901 0.14195979  0.7111859 0.24550544 0.24683236 2.5332672 7.7908116 0.83077686 0.99212332 0.44640557 0.60898557 1.9708701 1.7615857  13.58285 146.96173 1018.9228 -10.668841 -10.668841 1018.9228 23.623243 396.33724 589.55085 9.4114321
 11 498.78936  -1.766979 2.9810092  0.9459784 1.0461254 0.022662171 0.11930622 0.056112513  1.0000164 0.017100978 1.9707695e-09 70.114683 0.28878439 0.14196839 0.71113051 0.24550511 0.24683202 2.5334289 7.7893856 0.83091745 0.99232377 0.44652393 0.60911783 1.9707695 1.7615587 13.583017 146.96023 1018.9165 -10.668898 -10.668898 1018.9165 23.620714 396.33724 589.52935 9.4292214
 37 498.78604 -1.7671743 2.9810102 0.94597972 1.0461255 0.022662157 0.11930629  0.05611238   1.000017 0.017093292 1.9707715e-09 70.114682 0.28878452 0.14196845 0.71113039  0.2455051 0.24683202 2.5334314 7.7893767 0.83092265 0.99232998 0.44652682  0.6091217 1.9707715  1.761561 13.583016 146.96023 1018.9099 -10.668897 -10.668897 1018.9099 23.620309  396.3283 589.53142 9.4298534
 40 498.98861 -1.7671743 2.9810102 0.94597972 1.0461255 0.022662157 0.11930629  0.05611238  1.0006454 0.017093292 1.9707715e-09 70.114682 0.28878452 0.14196845 0.71113039  0.2455051 0.24683202 2.5334314 7.7893767 0.83092265 0.99232998 0.44652682  0.6091217 1.9707715  1.761561 13.583016 146.96023 1019.2484 -10.635595 -10.635595 1019.2484 23.522182 396.32424 589.89303 9.5089615
 14 499.69793 -1.7073652 2.9810985  0.9460481 1.0461211 0.022664016 0.11929534 0.056193261  1.0006267 0.019617099 1.9709455e-09 70.118696 0.28873295 0.14195935 0.71118196 0.24550578  0.2468327 2.5331057 7.7968456 0.82959751 0.99071907  0.4457749 0.60812313 1.9709455 1.7614316 13.582912 146.96106 1020.6709 -10.637504 -10.637504 1020.6709 23.537283 396.31221 591.44722 9.3741522
  3 500.38048 -1.8015971 2.9813216 0.94555948 1.0460827 0.022659345 0.11940045 0.056417548  1.0004028 0.015790756 1.9713853e-09  70.06395 0.28938896  0.1420598 0.71052582 0.24550408 0.24683099 2.5339239 7.8218612 0.83189533 0.99385123 0.44751713  0.6101536 1.9713853 1.7610345 13.584956 146.93849 1022.0728 -10.655942 -10.655942 1022.0728 23.610095  396.4152 592.42858 9.6189733
 12 501.26628 -1.8015971 2.9813216 0.94555948 1.0460827 0.022659345 0.11940045 0.056417548  1.0007574 0.015790756 1.9713853e-09  70.06395 0.28938896  0.1420598 0.71052582 0.24550408 0.24683099 2.5339239 7.8218612 0.83189533 0.99385123 0.44751713  0.6101536 1.9713853 1.7610345 13.584956 146.93849 1023.7786 -10.623023 -10.623023 1023.7786 23.554641 396.41584 594.11973 9.6884013
 22 499.64266 -1.7713654 2.9791133 0.94657534 1.0459588 0.022665405 0.11936075 0.055001441  1.0011817 0.016929129 1.9670368e-09  70.04115 0.28950882 0.14202616  0.7104059 0.24550629 0.24683321 2.5328622 7.6779951 0.83046391  0.9923026 0.44683961 0.60916679 1.9670368 1.7621336 13.587812 146.94226 1020.3997 -10.557207 -10.557207 1020.3997 23.263583 396.12272 591.39324 9.6201963
 17 499.90343 -1.7212577  2.986029 0.94160525 1.0458264 0.022640693 0.11944703 0.054542422  1.0043574 0.018999506 1.9806873e-09 69.944278 0.29043716 0.14208773 0.70947733 0.24549734 0.24682422 2.5371856 7.6383144 0.83098825 0.99361648 0.44783803 0.61003946 1.9806873 1.7759918 13.594524 146.94684 1018.1068 -9.1499893 -9.1499893 1018.1068 24.550625 396.08361 588.24705 9.2255684
13 501.17128 -1.6860734 2.9839321 0.94313057 1.0460681  0.02266295   0.119118  0.05446677 1.0037973 0.020602817 1.9765383e-09 70.163474 0.28800213 0.14178095 0.71191289 0.24550539 0.24683231 2.5332924 7.6211679 0.82863681 0.98925597 0.44469482 0.60703418 1.9765383 1.7725398   13.5838 147.00913 1021.3733 -9.5153442 -9.5153442 1021.3733 24.199551 396.04684 591.93143 9.1954336
22 501.41976 -1.6842354 2.9838753 0.94308979 1.0460582 0.022653527 0.11910855 0.054414259 1.0038512 0.020690194 1.9764261e-09 70.155558 0.28802878 0.14176207 0.71188622 0.24550196 0.24682887 2.5349423 7.6177613 0.82855873 0.98921856 0.44467349 0.60699103 1.9764261 1.7726253 13.584982 147.02206 1021.8043 -9.4823903 -9.4823903 1021.8043 24.201486  396.0351 592.37002 9.1977039
21 502.18011 -1.6842354 2.9838753 0.94308979 1.0460582 0.022653527 0.11910855 0.054414259 1.0034712 0.020690194 1.9764261e-09 70.155558 0.28802878 0.14176207 0.71188622 0.24550196 0.24682887 2.5349423 7.6177613 0.82855873 0.98921856 0.44467349 0.60699103 1.9764261 1.7726253 13.584982 147.02206 1023.7702 -9.7049954 -9.7049954 1023.7702 24.265307 396.02977 594.26251 9.2126271
 1 500.21224 -1.8026155 2.9847491 0.94359282  1.046073 0.022655875 0.11900226 0.054894833 1.0035747 0.015753771 1.9781538e-09 70.200816 0.28744661 0.14165813  0.7124685 0.24550282 0.24682972 2.5345316 7.6639393 0.83127762 0.99214468 0.44568158 0.60867489 1.9781538 1.7724704 13.583853 147.04753 1019.7178 -9.6466497 -9.6466497 1019.7178 24.099408 396.10875 590.12361 9.3860157
 7 499.59657 -1.7887697 2.9848086 0.94368993 1.0460743 0.022657672 0.11899151 0.054974649  1.003544  0.01626411 1.9782716e-09 70.206664 0.28738057 0.14164918 0.71253455 0.24550347 0.24683038  2.534217 7.6713916 0.83103254 0.99181087   0.445499 0.60846049 1.9782716 1.7722931 13.583588 147.04838 1018.5214 -9.6641271 -9.6641271 1018.5214 24.084874 396.14326 588.96606  9.327206
17 499.14267 -1.7745904 2.9844183 0.94365962 1.0460806 0.022654408 0.11903183 0.054839829 1.0034493 0.016803882 1.9774995e-09 70.191525 0.28757976 0.14168624 0.71233533 0.24550228 0.24682919 2.5347882 7.6592183  0.8307533 0.99158452 0.44550361  0.6083614 1.9774995 1.7720792 13.583904 147.04134 1017.7195 -9.7171039 -9.7171039 1017.7195  24.09075 396.10527 588.23877 9.2847562
 4 500.09599   -1.71415 2.9842402 0.94403448 1.0460831 0.022657133 0.11894014 0.055019108 1.0033247 0.019313013 1.9771474e-09 70.227701 0.28710316 0.14159727 0.71281202 0.24550327 0.24683018 2.5343113 7.6751748 0.82913438 0.98939724 0.44426685 0.60692415 1.9771474 1.7711285 13.583159 147.06254 1019.7612 -9.7846181 -9.7846181 1019.7612  24.03093 396.14326 590.41331 9.1737174
69 498.84205  -1.734733 2.9869849 0.94049111 1.0460961 0.022618443 0.11944139 0.056196365 1.0027957 0.018419042 1.9825815e-09 70.019242  0.2897587 0.14205983 0.71015597 0.24548941 0.24681627 2.5410675 7.8096164 0.83162659 0.99384731 0.44765827 0.61015123 1.9825815 1.7718196 13.588805 146.97294 1017.7714 -10.043631 -10.043631 1017.7714 24.998832 396.46952 587.11901 9.1840061
32 498.53288 -1.7486006 2.9902609 0.94136992 1.0460443 0.022609655 0.11949633 0.058375271 1.0023729 0.017840185 1.9890872e-09 69.974502 0.29022361 0.14210599 0.70969095 0.24548631 0.24681316 2.5425994 8.0287363 0.83377643   0.996735 0.44917543 0.61197376 1.9890872  1.769904 13.591433 146.96817 1017.5027 -10.218481 -10.218481 1017.5027 24.820814 397.05806 586.36018 9.2636732
29  498.5272 -1.7547067 2.9896383  0.9414519 1.0460415 0.022610617 0.11948974 0.058067328 1.0023795 0.017591112 1.9878491e-09  69.97672 0.29019372 0.14210036 0.70972085 0.24548665  0.2468135 2.5424317 7.9979807 0.83364263 0.99655924 0.44908021 0.61185979 1.9878491  1.769892 13.591391 146.96884 1017.4863 -10.215946 -10.215946 1017.4863 24.780745 396.97807 586.48434 9.2431346
 7 498.69796 -1.7655726 2.9898122 0.94148867 1.0460475  0.02261088 0.11947385  0.05816145 1.0023904 0.017156448 1.9881948e-09 69.984667 0.29009591 0.14208473 0.70981868 0.24548674 0.24681359 2.5423859 8.0069712 0.83389617 0.99680573 0.44914108  0.6119943 1.9881948 1.7698667 13.591122 146.97274 1017.8195 -10.211788 -10.211788 1017.8195 24.770574 396.99792 586.82632 9.2246853
23 499.31433 -1.7222968 2.9872463 0.94159908 1.0461077 0.022573605 0.11941218 0.056767456   1.00262   0.0189541 1.9830999e-09 69.995777 0.28980188 0.14198579 0.71011274 0.24547368 0.24680048 2.5488868   7.87621  0.8319298 0.99437629 0.44785485 0.61039642 1.9830999 1.7702598 13.592794  147.0303 1018.8682 -10.119774 -10.119774 1018.8682 24.682971 396.60657 588.30072 9.2779359
54   498.991 -1.7403685 2.9874957 0.94161506  1.046107 0.022570932 0.11942866 0.056955881 1.0025542 0.018181577 1.9835944e-09 69.987374 0.28989965 0.14199959 0.71001494 0.24547275 0.24679955 2.5493536  7.895853 0.83251696 0.99513784 0.44824653 0.61087874 1.9835944 1.7700341 13.593151 147.02891  1018.276 -10.147001 -10.147001  1018.276 24.674096 396.66012 587.68564 9.2561454
 1 499.08558 -1.7403685 2.9874957 0.94161506  1.046107 0.022570932 0.11942866 0.056955881 1.0029102 0.018181577 1.9835944e-09 69.987374 0.28989965 0.14199959 0.71001494 0.24547275 0.24679955 2.5493536  7.895853 0.83251696 0.99513784 0.44824653 0.61087874 1.9835944 1.7700341 13.593151 147.02891 1018.1539  -9.991379  -9.991379 1018.1539 24.611834 396.66012 587.62973 9.2522274
92 499.89428 -1.7066245  2.980949 0.93942164 1.0459284 0.022478821 0.11998091 0.053398643 1.0026745 0.019650586 1.9706509e-09 69.651506 0.29365073 0.14245973 0.70626303 0.24544022  0.2467669 2.5656131 7.5661935 0.83060936 0.99524858 0.45010347 0.61144105 1.9706509 1.7710394 13.609918 146.98534  1019.982 -10.096705 -10.096705  1019.982 24.981644 395.96081 589.61713 9.4223801
 8 499.24521 -1.7319733 2.9815158 0.93885736 1.0459454 0.022482937 0.12009171 0.053719887 1.0024668 0.018536455 1.9717681e-09 69.621284 0.29414282 0.14257465 0.70577087 0.24544171 0.24676839 2.5648761  7.599809 0.83163452  0.9966932 0.45103644 0.61245202 1.9717681 1.7709053 13.609478  146.9516 1018.8546 -10.182101 -10.182101 1018.8546 25.146473 396.03743 588.28595 9.3847692
64 499.23803  -1.737794 2.9818744  0.9387611 1.0459403 0.022483346 0.12012458 0.053843343 1.0024775 0.018289674 1.9724753e-09 69.608205 0.29432204 0.14260793 0.70559162 0.24544186 0.24676854  2.564803 7.6127958 0.83199122 0.99721436 0.45136735 0.61280802 1.9724753 1.7711031 13.609725 146.94247 1018.8318  -10.17787  -10.17787 1018.8318 25.176444 396.05973  588.2088 9.3868251
 9 499.53267 -1.7572396 2.9789823  0.9391749 1.0459062 0.022467832 0.12018887 0.052631192 1.0022707 0.017488815 1.9667791e-09 69.560671 0.29482523  0.1426567 0.70508831 0.24543622 0.24676289 2.5675871 7.4931985 0.83160739 0.99709482 0.45154461 0.61278694 1.9667791 1.7702749 13.612543 146.94273 1019.5782 -10.256426 -10.256426 1019.5782 24.972561 395.90001 589.31381 9.3918104
 9 500.65133 -1.7847055 2.9789486 0.93928426 1.0459144  0.02247052 0.12020283 0.052512286 1.0023473 0.016417028 1.9667127e-09 69.560746 0.29485899 0.14267334 0.70505455  0.2454372 0.24676387 2.5671034  7.480641 0.83221124 0.99781829 0.45189836 0.61324946 1.9667127 1.7706362 13.612094 146.93608 1021.7589 -10.228121 -10.228121 1021.7589 24.927107 395.88261 591.53634 9.4128404
 6  501.4639 -1.7969992 2.9827676 0.93946448 1.0460679 0.022546065 0.11982489  0.05382455 1.0030736 0.015958823 1.9742381e-09 69.811265  0.2921261 0.14237095 0.70778806 0.24546407 0.24679083 2.5537057 7.5927411 0.83250173 0.99637401 0.44995629 0.61203708 1.9742381 1.7727525 13.598474 146.95194 1022.7541 -9.9131373 -9.9131373 1022.7541 25.023098 396.05183   592.368 9.3111508
10 500.04009 -1.7738658 2.9829686 0.93946432 1.0460693 0.022547383 0.11983398 0.053947335  1.0030412  0.01683194  1.974635e-09 69.809633 0.29216112 0.14238136 0.70775304 0.24546453 0.24679129 2.5534746 7.6050649  0.8321787 0.99599904 0.44980865 0.61181793  1.974635 1.7726735 13.598338 146.94809 1019.9381 -9.9289851 -9.9289851 1019.9381 25.041187  396.0572  589.5661 9.2736605
 6 500.36829 -1.7800445 2.9828878 0.93941999 1.0460694 0.022546983 0.11983965 0.053907437   1.003032 0.016594168 1.9744753e-09 69.807271 0.29219172 0.14238664 0.70772243 0.24546439 0.24679115 2.5535447 7.6011907 0.83227203 0.99612759 0.44988266 0.61190257 1.9744753 1.7726716 13.598402 146.94703 1020.6036 -9.9334858 -9.9334858 1020.6036 25.048403 396.05766 590.21766 9.2798253
11 499.42585 -1.7121766 2.9830332 0.94002638 1.0460514 0.022545262 0.11967746 0.054188363  1.0030722 0.019400967 1.9747624e-09  69.85768  0.2914343 0.14222272 0.70847997 0.24546379 0.24679055 2.5538466 7.6274859 0.83048908 0.99363492 0.44833667 0.61019563 1.9747624 1.7719336 13.598406 146.99171 1018.6794 -9.9138656 -9.9138656 1018.6794 24.920466 396.07058  588.4001 9.2882779
12 499.24724 -1.7211227 2.9827842 0.94003719  1.046049 0.022544259 0.11967607 0.054078987  1.0030631 0.019005413 1.9742707e-09 69.856523 0.29143906 0.14222033 0.70847521 0.24546344  0.2467902 2.5540225 7.6165937 0.83059639 0.99377154 0.44839826 0.61027697 1.9742707   1.77188 13.598569 146.99319 1018.3311  -9.918308  -9.918308 1018.3311 24.906208  396.0701 588.08516  9.269628
 1 499.29837 -1.7211227 2.9827842 0.94003719  1.046049 0.022544259 0.11967607 0.054078987  1.0028833 0.019005413 1.9742707e-09 69.856523 0.29143906 0.14222033 0.70847521 0.24546344  0.2467902 2.5540225 7.6165937 0.83059639 0.99377154 0.44839826 0.61027697 1.9742707   1.77188 13.598569 146.99319 1018.6045 -10.003861 -10.003861 1018.6045 24.938508  396.0701 588.32092 9.2749463
42 499.31146 -1.7238132 2.9824889 0.94042681 1.0460664 0.022542854 0.11964394 0.053808442  1.0030542 0.018888034 1.9736879e-09 69.872727  0.2912352 0.14218679 0.70867911 0.24546294  0.2467897 2.5542692 7.5889833 0.83056361 0.99361709 0.44822372 0.61014614 1.9736879 1.7723156 13.598062 147.00323 1018.4683 -9.9226642 -9.9226642 1018.4683 24.819713 395.98992 588.38276 9.2758567
 7 500.79726 -1.7929089 2.9816837 0.94038927 1.0460887 0.022546705  0.1196274 0.053611724  1.0028629 0.016109835 1.9720993e-09 69.889475 0.29106966  0.1421741 0.70884469 0.24546429 0.24679106 2.5535934  7.567947 0.83158336 0.99471782 0.44864647 0.61080843 1.9720993  1.771586 13.596954  147.0033  1021.621 -10.013218 -10.013218  1021.621  24.78869 395.93668 591.55104 9.3445538
17 499.46122  -1.718632 2.9731907 0.94037704 1.0457797 0.022606018  0.1193679 0.052709603  1.0000585 0.019114722 1.9554211e-09 69.927493 0.29034386 0.14197392 0.70957058 0.24548503 0.24681187 2.5432334 7.4586893 0.82506836 0.98665643 0.44457625 0.60564494 1.9554211 1.7597757 13.598998  147.0061 1020.2597 -10.668646 -10.668646 1020.2597 24.737695 395.82739 590.47458   9.22006
15 499.30553  -1.721999 2.9735173 0.94053925 1.0457926 0.022610287  0.1193374 0.052886555  1.0000774 0.018967101   1.95606e-09 69.946416 0.29013317 0.14194768 0.70978132 0.24548653 0.24681338 2.5424893  7.475368  0.8252138 0.98669687 0.44449326 0.60564178   1.95606 1.7597278 13.598064 147.00943 1019.9479 -10.668441 -10.668441 1019.9479 24.704143   395.852 590.15965 9.2321564
 7 503.60848 -1.6646379 2.9729467 0.93896993 1.0457032  0.02260634 0.11962025 0.051793274  1.0004257 0.021645224 1.9549441e-09 69.811379 0.29182895 0.14222659 0.70808521 0.24548514 0.24681198 2.5431772 7.3685543 0.82404399 0.98625062 0.44515841 0.60566502 1.9549441 1.7625737   13.6023 146.93918 1028.5258 -10.654422 -10.654422 1028.5258 25.122325 395.71906 598.53605 9.1483699
